F3 Value,FC6 Value,P7 Value,T8 Value,F7 Value,F8 Value,T7 Value,P8 Value,AF4 Value,F4 Value,AF3 Value,O2 Value,O1 Value,FC5 Value,X Value,Y Value,Z Value,Unknown Value
-191520,-345216,-1077504,-2752,-515040,-509792,-3104,-1215872,-1496,-1163008,-297440,-1248048,-1228608,-472320,0,0,,1776
-169120,-327360,-1007232,-2720,-509472,-492704,-2720,-1170560,-1240,-1019520,-276320,-1155600,-1189728,-388352,0,0,,224896
-154560,-305536,-972096,-2752,-464928,-484160,-2752,-1193216,-1416,-1027072,-262240,-1186416,-1213056,-414592,0,0,,853376
-159040,-299584,-1018944,-2784,-420384,-464224,-2928,-1336704,-1496,-1072384,-246400,-1371312,-1314144,-456576,0,0,,327408
-172480,-343232,-1054080,-2768,-512256,-512640,-2768,-1457536,-1168,-1110144,-271040,-1533096,-1384128,-385728,0,0,,1840
-204960,-386880,-1048224,-2768,-581856,-569600,-3168,-1434880,-1464,-1306496,-320320,-1548504,-1446336,-456576,0,0,,232000
-211680,-394816,-948672,-2720,-528960,-566752,-2736,-1419776,-1312,-1359360,-350240,-1432944,-1345248,-406720,0,0,,886392
-199360,-380928,-948672,-2736,-540096,-558208,-2784,-1404672,-1392,-1351808,-366080,-1402128,-1213056,-443456,0,0,,336064
-196000,-384896,-983808,-2736,-592992,-575296,-2960,-1336704,-1528,-1389568,-332640,-1463760,-1174176,-482816,0,0,,952
-183680,-372992,-960384,-2688,-503904,-546816,-2528,-1329152,-1200,-1306496,-274560,-1417536,-1150848,-385728,0,0,,238080
-191520,-333312,-995520,-2784,-400896,-495552,-2944,-1359360,-1464,-1268736,-272800,-1332792,-1244160,-472320,0,0,,913792
-197120,-327360,-1007232,-2784,-428736,-506944,-2800,-1336704,-1304,-1246080,-290400,-1355904,-1345248,-435584,0,0,,350384
-193760,-345216,-1042368,-2752,-473280,-504096,-2848,-1283840,-1288,-1253632,-299200,-1425240,-1384128,-422464,0,0,,1968
-199360,-327360,-1100928,-2768,-456576,-455680,-3120,-1306496,-1504,-1283840,-308000,-1417536,-1469664,-467072,0,0,,248992
-194880,-305536,-1059936,-2736,-445440,-469920,-2608,-1366912,-1224,-1283840,-300960,-1432944,-1477440,-383104,0,0,,946000
-210560,-343232,-1054080,-2768,-464928,-526880,-2912,-1389568,-1440,-1449984,-308000,-1571616,-1446336,-459200,0,0,,360864
-218400,-378944,-1048224,-2800,-484416,-543968,-2800,-1404672,-1328,-1540608,-341440,-1640952,-1500768,-422464,0,0,,3048
-219520,-349184,-1095072,-2784,-517824,-538272,-2752,-1427328,-1248,-1540608,-359040,-1633248,-1632960,-406720,0,0,,476000
-235200,-363072,-1171200,-2784,-556800,-589536,-2992,-1419776,-1456,-1578368,-344960,-1710288,-1617408,-488064,0,0,,476000
-228480,-424576,-1130208,-2752,-590208,-657888,-2592,-1457536,-1264,-1540608,-344960,-1741104,-1415232,-453952,0,0,,476000
-224000,-436480,-1100928,-2688,-570720,-660736,-2960,-1517952,-1536,-1623680,-206640,-1710288,-1407456,-528688,0,0,,476000
-212800,-422592,-1112640,-2640,-537312,-660736,-2816,-1502848,-1392,-1578368,-198768,-1656360,-1461888,-484400,0,0,,476000
-199360,-420608,-1159488,-2688,-548448,-669280,0,-1397120,-1216,-1397120,-181056,-1556208,-1461888,-437344,0,0,,476000
-198240,-392832,-1165344,-2704,-565152,-603776,0,-1283840,-1464,-1336704,-174168,-1432944,-1461888,-512080,0,0,,476000
-175840,-345216,-1071648,-2656,-537312,-558208,0,-1246080,-1208,-1230976,-163344,-1248048,-1355808,-415200,0,0,,476000
-172480,-347200,-1065792,-2688,-487200,-592384,0,-1291392,-1440,-1253632,-161376,-1179024,-1332432,-489936,0,0,,476000
-180320,-372992,-1095072,-2704,-520608,-606624,0,-1325800,-1424,-1306496,-161376,-1263240,-1348016,-487168,0,0,,476000
-166880,-363072,-1089216,0,-562368,-569600,0,-1219736,-1184,-1261184,-153504,-1263240,-1340224,-420736,0,0,,476000
-160160,-353152,-1089216,0,-517824,-549888,0,-1121248,-1440,-1246080,-149568,-1156056,-1355808,-495472,0,0,,476000
-160160,-361088,-1024800,0,-473280,-564208,0,-1189432,-2480,-1230976,-152520,-1186680,-1293472,-412432,0,0,,476000
-179200,-366520,-995520,0,-498336,-584256,0,-1295496,-2736,-1314048,-165312,-1347456,-1332432,-465024,0,0,,476000
-188160,-366520,-1042368,0,-531744,-587120,0,-1325800,-2704,-1309264,-175152,-1401048,-1418144,-473328,0,0,,476000
-169120,-348880,-1100928,0,-537312,-568344,0,-1303072,-2464,-1218448,-172200,-1408704,-1363600,-420736,0,0,,476000
-168000,-333200,-1136064,0,-573504,-542640,0,-1242464,-1584,-1226016,-165312,-1393392,-1363600,-514848,0,0,,476000
-174720,-352800,-1089216,0,-618048,-559776,0,-1310648,-1272,-1188176,-161376,-1378080,-1332432,-429040,0,0,,128
-182560,-366520,-1118496,0,-615264,-579768,0,-1424288,-1328,-1256288,-169248,-1439328,-1363600,-462256,0,0,,136
-187040,-329280,-1171200,0,-567936,-565488,0,-1447016,-1472,-1316832,-164328,-1492920,-1472688,-495472,0,0,,432
-184800,-313600,-1130208,0,-520608,-545496,0,-1386408,-1312,-1301696,-161376,-1477608,-1441520,-415200,0,0,,456
-200480,-323400,-1106784,0,-509472,-539784,0,-1340952,-1576,-1384944,-176136,-1424016,-1418144,-481632,0,0,,320
-197120,-315560,-1089216,0,-517824,-528360,0,-1386408,-1288,-1324400,-183024,-1393392,-1433728,-423504,0,0,,0
-188160,-305760,-1106784,0,-520608,-508368,0,-1393984,-1280,-1256288,-191880,-1385736,-1449312,-442880,0,0,,352
-196000,-313600,-1048224,0,-528960,-528360,0,-1318224,-1384,-1278992,-189912,-1362768,-1394768,-484400,0,0,,184
-193760,-331240,-1007232,0,-542880,-548352,0,-1295496,-1192,-1241152,-168264,-1355112,-1293472,-423504,0,0,,384
-191520,-321440,-1065792,0,-548448,-525504,0,-1242464,-1488,-1286560,-172200,-1378080,-1293472,-509312,0,0,,400
-189280,-329280,-1001376,0,-537312,-548352,0,-1219736,-1256,-1294128,-191880,-1393392,-1262304,-437344,0,0,,416
-191520,-341040,-977952,0,-517824,-571200,0,-1219736,-1304,-1233584,-186960,-1393392,-1316848,-445648,0,0,,648
-190400,-325360,-1112640,0,-534528,-545496,0,-1174280,-1568,-1135200,-173184,-1408704,-1511648,-509312,0,0,,448
-188160,-329280,-1171200,0,-592992,-568344,0,-1257616,-1248,-1165472,-187944,-1424016,-1581776,-420736,0,0,,232
-212800,-352800,-1147776,0,-590208,-622608,0,-1393984,-1408,-1377376,-204672,-1431672,-1542816,-514848,0,0,,480
-216160,-380240,-1100928,0,-537312,-636888,0,-1393984,-1312,-1415216,-184992,-1446984,-1496064,-473328,0,0,,0
-204960,-388080,-1089216,0,-545664,-619752,0,-1340952,-1360,-1339536,-168264,-1508232,-1457104,-440112,0,0,,256
-209440,-360640,-1089216,0,-567936,-576912,0,-1378832,-1528,-1316832,-172200,-1615416,-1441520,-506544,0,0,,792
-203840,-313600,-1071648,0,-537312,-551208,0,-1378832,-1184,-1195744,-173184,-1592448,-1394768,-426272,0,0,,272
-212800,-321440,-1095072,0,-520608,-548352,0,-1280344,-1432,-1195744,-182040,-1500576,-1379184,-489936,0,0,,840
-221760,-362600,-1124352,0,-534528,-556920,0,-1310648,-1360,-1248720,-180072,-1523544,-1402560,-473328,0,0,,0
-216160,-360640,-1218048,0,-548448,-565488,0,-1462168,-1312,-1301696,-168264,-1577136,-1542816,-467792,0,0,,592
-218400,-354760,-1241472,0,-554016,-576912,0,-1515200,-1560,-1369808,-172200,-1615416,-1675280,-531456,0,0,,304
-208320,-368480,-1112640,0,-556800,-602616,0,-1447016,-1216,-1286560,-180072,-1577136,-1457104,-423504,0,0,,312
-215040,-370440,-1130208,0,-554016,-614040,0,-1424288,-1392,-1271424,-184008,-1492920,-1363600,-492704,0,0,,320
-225120,-374360,-1212192,0,-562368,-619752,0,-1477320,-1400,-1324400,-193848,-1515888,-1542816,-498240,0,0,,656
-211680,-362600,-1171200,0,-554016,-619752,0,-1439440,-1288,-1354672,-204672,-1561824,-1527232,-459488,0,0,,0
-206080,-344960,-1153632,0,-526176,-602616,0,-1348528,-1528,-1331968,-193848,-1508232,-1441520,-514848,0,0,,1032
-206080,-380240,-1159488,0,-556800,-634032,0,-1439440,-1248,-1316832,-183024,-1531200,-1511648,-404128,0,0,,704
-213920,-429240,-1182912,0,-601344,-674016,0,-1568232,-1408,-1528736,-199752,-1707288,-1597360,-465024,0,0,,1080
-207200,-401800,-1147776,0,-587424,-631176,0,-1545504,-1392,-1475760,-190896,-1714944,-1441520,-476096,0,0,,1104
-181440,-333200,-1130208,0,-554016,-545496,0,-1416712,-1184,-1165472,-171216,-1500576,-1316848,-420736,0,0,,1128
-183680,-309680,-1200480,0,-515040,-522648,0,-1378832,-1480,-1210880,-185976,-1485264,-1449312,-509312,0,0,,768
-188160,-331240,-1177056,0,-531744,-579768,0,-1409136,-1296,-1331968,-189912,-1546512,-1480480,-420736,0,0,,784
-193760,-346920,-1130208,0,-570720,-599760,0,-1363680,-1448,-1316832,-168264,-1492920,-1457104,-453952,0,0,,400
-198240,-356720,-1141920,0,-562368,-574056,0,-1371256,-1464,-1294128,-163344,-1561824,-1519440,-473328,0,0,,408
-201600,-370440,-1182912,0,-537312,-582624,0,-1462168,-1232,-1392512,-179088,-1707288,-1573984,-406896,0,0,,832
-230720,-366520,-1223904,0,-576288,-622608,0,-1447016,-1520,-1596848,-188928,-1722600,-1659696,-512080,0,0,,1272
-238560,-370440,-1229760,0,-620832,-651168,0,-1522776,-1288,-1589280,-184992,-1691976,-1714240,-459488,0,0,,0
-222880,-388080,-1264896,0,-579072,-634032,0,-1621264,-1384,-1528736,-180072,-1753224,-1745408,-487168,0,0,,0
-212800,-378280,-1288320,0,-523392,-608328,0,-1484896,-1480,-1498464,-185976,-1768536,-1683072,-506544,0,0,,0
-216160,-358680,-1270752,0,-526176,-622608,0,-1416712,-1176,-1490896,-203688,-1699632,-1581776,-406896,0,0,,456
-240800,-376320,-1247328,0,-581856,-659736,0,-1553080,-1464,-1664960,-218448,-1730256,-1636320,-484400,0,0,,928
-241920,-407680,-1182912,0,-629184,-659736,0,-1545504,-1312,-1748208,-213528,-1783848,-1558400,-445648,0,0,,0
-230720,-388080,-1147776,0,-576288,-605472,0,-1386408,-1296,-1634688,-204672,-1676664,-1410352,-467792,0,0,,1440
-218400,-329280,-1089216,0,-509472,-565488,0,-1333376,-1432,-1422784,-183024,-1485264,-1394768,-492704,0,0,,488
-194880,-305760,-1036512,0,-489984,-562632,0,-1325800,-1240,-1324400,-158424,-1439328,-1379184,-387520,0,0,,1488
-204960,-323400,-1106784,0,-501120,-545496,0,-1295496,-1560,-1498464,-170232,-1508232,-1449312,-489936,0,0,,1008
-209440,-333200,-1124352,0,-506688,-556920,0,-1409136,-1336,-1506032,-186960,-1561824,-1527232,-456720,0,0,,1008
-198240,-323400,-1124352,0,-506688,-588336,0,-1469744,-1224,-1377376,-173184,-1546512,-1535024,-440856,0,0,,1008
-196000,-309680,-1048224,0,-512256,-588336,0,-1318224,-1448,-1294128,-237120,-1462296,-1480480,-494208,0,0,,1008
-184800,-290080,-872544,0,-501120,-545496,0,-1242464,-1264,-1157904,-238640,-1378080,-1277888,-412776,0,0,,1008
-185920,-286160,-901824,0,-489984,-511224,0,-1265192,-1544,-1233584,-258400,-1316832,-1215552,-505440,0,0,,1008
-194880,-307720,-1002744,0,-506688,-559776,0,-1310648,-1384,-1339536,-262960,-1278552,-1394768,-466128,0,0,,1008
-210560,-301840,-1014472,0,-531744,-608328,0,-1348528,-1256,-1316832,-269040,-1339800,-91872,-424008,0,0,,1008
-231840,-297920,-1032064,0,-528960,-579768,0,-1265192,-1464,-1377376,-287280,-1401048,-90480,-494208,0,0,,1008
-229600,-319480,-1055520,0,-537312,-548352,0,-1219736,-1232,-1453056,-294880,-1332144,-82128,-443664,0,0,,1008
-227360,-301840,-1067248,-4176,-548448,-536928,0,-1303072,-1520,-1475760,-281200,-1293864,-82128,-536328,0,0,,1008
-224000,-301840,-1055520,-4128,-565152,-551208,0,-1356104,-1456,-1422784,-258400,-1347456,-84912,-485784,0,0,,1008
-217280,-346920,-1078976,-4008,-598560,-576912,0,-1325800,0,-1460624,-259920,-1324488,-81664,-424008,0,0,,1008
-221760,-332160,-1078976,-4080,-562368,-562632,0,-1333376,0,-1521168,-269040,-1301520,-81664,-516672,0,0,,1008
-210560,-289920,-991016,-4152,-517824,-539784,0,-1363680,0,-1353240,-262960,-1332144,-86768,-432432,0,0,,1008
-201600,-282240,-1008608,-4104,-509472,-518336,0,-1303072,0,-1285200,-266000,-1263240,-90944,-491400,0,0,,1008
-192640,-288000,-1043792,-4104,-473280,-469920,0,-1250040,-1384,-1323000,-244720,-1148400,-86768,-480168,0,0,,1008
-185920,-317504,-996880,-4200,-526176,-526880,0,-1189432,-1288,-1323000,-226480,-1171368,-78880,-424008,0,0,,1008
-193760,-348480,-973424,-4344,-634752,-649344,0,-1053064,-1608,-1330560,-241680,-1194336,-77488,-516672,0,0,,612360
-172480,-302016,-949968,-4152,-540096,-575296,0,-984880,-1240,-1194480,-231040,-1064184,-75632,-432432,0,0,,234192
-163520,-228448,-991016,-4008,-384192,-384480,0,-977304,-1296,-1149120,-205200,-987624,-75168,-460512,0,0,,1328
-174720,-222640,-961696,-4176,-428736,-350304,0,-962152,-1384,-1209600,-194560,-1033560,-71920,-474552,0,0,,161952
-175840,-243936,-879600,-4272,-487200,-424352,0,-984880,-1256,-1270080,-215840,-1094808,-66816,-424008,0,0,,641920
-192640,-259424,-938240,-4128,-434304,-461376,0,-1037912,-1528,-1391040,-241680,-1171368,-72848,-511056,0,0,,246992
-191520,-284592,-949968,-4056,-434304,-495552,0,-1030336,-1232,-1345680,-223440,-1179024,-73312,-418392,0,0,,1392
-184800,-296208,-961696,-4200,-503904,-524032,0,-1000032,-1312,-1368360,-229520,-1148400,-72848,-446472,0,0,,171072
-203840,-294272,-1008608,-4200,-534528,-532576,0,-1106096,-1416,-1474200,-273600,-1217304,-76560,-491400,0,0,,674264
-209440,-309760,-996880,-4080,-509472,-555360,0,-1212160,-1224,-1398600,-282720,-1286208,-72384,-429624,0,0,,256320
-203840,-340736,-973424,-4224,-489984,-549664,0,-1219736,-1488,-1360800,-262960,-1316832,-71920,-511056,0,0,,728
-190400,-360096,-985152,-4152,-528960,-561056,0,-1242464,-1232,-1323000,-264480,-1332144,-77024,-432432,0,0,,178112
-200480,-346544,-1037928,-4056,-540096,-578144,0,-1197008,-1296,-1338120,-273600,-1286208,-81200,-452088,0,0,,703080
-216160,-315568,-996880,-4056,-503904,-555360,0,-1113672,-1488,-1360800,-262960,-1163712,-77952,-499824,0,0,,267712
-204960,-313632,-932376,-4008,-481632,-535424,0,-1159128,-1208,-1330560,-276640,-1125432,-70528,-412776,0,0,,0
-208320,-329120,-967560,-4056,-501120,-541120,0,-1219736,-1400,-1406160,-307040,-1209648,-69600,-491400,0,0,,185856
-202720,-348480,-967560,-4056,-520608,-549664,0,-1219736,-1256,-1383480,-284240,-1247928,-70064,-432432,0,0,,733320
-192640,-334928,-973424,-4056,-501120,-521184,0,-1242464,-1376,-1315440,-246240,-1232616,-75168,-443664,0,0,,280672
-196000,-300080,-979288,-4080,-478848,-472768,0,-1257616,-1528,-1285200,-235600,-1209648,-77488,-497016,0,0,,792
-203840,-319440,-979288,-4032,-509472,-489856,0,-1197008,-1144,-1307880,-246240,-1194336,-74240,-393120,0,0,,192000
-222880,-340736,-1073112,-4008,-531744,-529728,0,-1143976,-1408,-1459080,-264480,-1209648,-81664,-480168,0,0,,762752
-216160,-323312,-1114160,-4008,-515040,-541120,0,-1189432,-1352,-1428840,-273600,-1171368,-85376,-457704,0,0,,290496
-213920,-334928,-1137616,-4104,-528960,-555360,0,-1242464,-1304,-1413720,-294880,-1240272,-83520,-452088,0,0,,0
-232960,-354288,-1143480,-4056,-545664,-572448,0,-1272768,-1496,-1504440,-305520,-1385736,-86768,-513864,0,0,,200512
-208320,-309760,-1049656,-3912,-517824,-538272,0,-1219736,-1224,-1353240,-269040,-1332144,-83056,-407160,0,0,,793800
-193760,-265232,-1020336,-4080,-492768,-475616,0,-1083368,-1472,-1285200,-247760,-1217304,-79344,-477360,0,0,,302736
-212800,-305888,-1037928,-4176,-506688,-481312,0,-1197008,-1384,-1375920,-259920,-1347456,-77488,-474552,0,0,,856
515616,1049664,4484136,-3864,2251896,1815840,-2376,4285880,-2576,4404224,41152,5354240,5444704,397392,0,0,,507384
545792,1106336,4157232,-3816,2373096,1850760,-2376,4002776,-2576,4692000,45376,5309120,5349440,510376,0,0,,190240
542512,1070608,4595160,-3984,2329464,1794888,-2400,6361976,-2528,4616928,46528,5677600,6060256,490896,0,0,,1992
514960,988064,4743192,-4080,2225232,1736688,-2448,6778768,-2528,4279104,43520,5918240,5935680,397392,0,0,,103488
505120,974512,4126392,-3888,2142816,1701768,-2544,4592576,-2512,4116448,38912,4993280,4975712,401288,0,0,,532440
514304,1031184,4120224,-3792,2135544,1722720,-2616,4388112,-2512,4341664,39552,5015840,5166240,405184,0,0,,198832
507744,1071840,4613664,-3888,2174328,1797216,-2568,5489072,-2496,4541856,43776,6038560,5803776,409080,0,0,,0
477568,997920,4428624,-3816,2041008,1711080,-2568,5591304,-2496,4254080,41728,5376800,5312800,432456,0,0,,107712
458544,925232,3719304,-3720,1927080,1583040,-2568,4867816,-2560,3960048,38016,4113440,4594656,424664,0,0,,557496
477568,1017632,3688464,-3768,2128272,1706424,-2640,4073552,-2528,4235312,41600,4632320,4821824,412976,0,0,,208800
485440,1080464,4317600,-3816,2203416,1801872,-2640,4985776,-2320,4435504,42816,5399360,5188224,401288,0,0,,0
480192,1004080,4564320,-3816,1977984,1697112,-2568,5960912,-2320,4241568,39872,5181280,5136928,412976,0,0,,112608
502496,997920,4231248,-3816,1953744,1720392,-2784,4757720,-2368,4335408,42880,5098560,5151584,444144,0,0,,582552
524800,1080464,4107888,-3816,2128272,1846104,-2856,4663352,-2192,4585648,46912,5482080,5378752,467520,0,0,,218080
518896,1108800,4336104,-3816,2135544,1804200,-2688,6251880,-1888,4541856,44416,5722720,5840416,459728,0,0,,760
516272,1070608,4200408,-3816,2041008,1722720,-2568,5772176,-1696,4491808,41728,5534720,5855072,479208,0,0,,119040
510368,1043504,3959856,-3816,2004648,1746000,-2496,4663352,-1568,4485552,42432,5316640,5210208,502584,0,0,,607608
486752,1032416,4132560,-3816,1905264,1752984,-2616,4993640,-1264,4341664,40960,5391840,4821824,436352,0,0,,227360
478224,1009008,4040040,-3816,1810728,1683144,-2376,5182376,-1024,4272848,40128,5166240,4836480,436352,0,0,,0
484128,997920,3700800,-3816,1864056,1629600,-2016,5300336,-928,4322896,41728,4632320,4799840,537648,0,0,,124000
488720,1045968,3842664,-3816,1900416,1664520,-2208,4765584,-752,4335408,41536,4579680,4814496,580504,0,0,,631048
488064,1065680,4163400,-3816,1796184,1680816,-2208,3994912,-544,4360432,39232,4835360,5041664,506480,0,0,,235008
480192,980672,4114056,-3816,1721040,1599336,-2016,5111600,-416,4304128,38400,4888000,5283488,451936,0,0,,824
476912,936320,4027704,-3816,1745280,1562088,-2088,6086736,-592,4128960,39296,5008320,5276160,506480,0,0,,126464
482160,979440,3959856,-3816,1750128,1590024,-2208,5182376,-864,4103936,38656,5158720,4939072,568816,0,0,,656880
477568,988064,3743976,-3816,1742856,1580712,-2208,4836360,-800,4204032,38016,5241440,4821824,541544,0,0,,245920
473632,990528,3558936,-3816,1691952,1571400,-2304,4812768,-640,4254080,38848,5369280,5158912,498688,0,0,,0
468384,1007776,3620616,-3816,1604688,1543464,-2472,4207240,-816,4135216,38912,5030880,5078304,487000,0,0,,132192
430336,947408,3861168,-3792,1565904,1389816,-2472,4686944,-1104,3809904,35904,4451840,4763200,432456,0,0,,681904
417216,891968,3799488,-3840,1616808,1347912,-2568,5599168,-1264,3734832,33216,4775200,5012352,370120,0,0,,253440
447392,930160,3417072,-3816,1665288,1482936,-3024,5017232,-1632,3953792,33472,5121120,4983040,350640,0,0,,0
446736,916608,3509592,-3768,1626504,1459656,-3384,4230832,-2144,3859952,33792,4496960,4455424,296096,0,0,,136192
426400,867328,3657624,-3912,1604688,1354896,-3672,4325200,-2480,3609712,35008,4339040,4426112,206488,0,0,,705120
428368,914144,3380064,-4104,1578024,1382832,-3984,4545392,-2832,3666016,36160,4910560,4631296,148048,0,0,,262656
419184,941248,3472584,-4128,1478640,1382832,-4272,4734128,-3328,3741088,34432,4737600,4609312,93504,0,0,,920
406064,893200,3417072,-4056,1488336,1331616,-4344,4262288,-3424,3653504,33152,4346560,4631296,81816,0,0,,141056
428368,907984,2985312,-4056,1624080,1380504,-4104,3397248,-2992,3741088,35392,4617280,4565344,163632,0,0,,732888
424432,928928,3343056,-4104,1582872,1385160,-4152,4395976,-2784,3816160,35328,4812800,4374816,140256,0,0,,272816
385072,866096,3842664,-4080,1403496,1252464,-4368,5740720,-2944,3672272,32832,4715040,4440768,7792,0,0,,1904
394912,873488,3367728,-4080,1427736,1252464,-4416,4356656,-3040,3653504,34048,4707520,4462752,31168,0,0,,146880
427056,948640,2868120,-4176,1546512,1350240,-4584,2956864,-2960,3809904,35840,4639840,4154976,105192,0,0,,757944
406064,894432,3232032,-4032,1502880,1292040,-4728,3971320,-2976,3728576,33728,4256320,4147648,42856,0,0,,283040
389664,800800,3367728,-3816,1396224,1201248,-4824,4568984,-3056,3497104,30912,4105920,4506720,-15584,0,0,,2952
414592,831600,2824944,-3984,1342896,1224528,-4824,3617440,-3024,3503360,30848,4481920,4257568,7792,0,0,,151776
406064,875952,2979144,-4104,1299264,1231512,-4656,3507344,-2976,3597200,32768,4730080,4074368,27272,0,0,,780000
365392,843920,3879672,-3840,1279872,1152360,-4512,4671216,-2832,3540896,33152,4707520,4836480,31168,0,0,,290304
366704,813120,3386232,-3720,1316232,1110456,-4392,4474616,-2688,3497104,30272,4496960,4580000,85712,0,0,,1016
403440,815584,2140296,-3888,1282296,1136064,-4368,3373656,-2656,3540896,29952,3978080,2953184,101296,0,0,,295120
393984,809424,2713920,-3888,1219272,1133736,-4200,4372384,-2608,3572176,32768,3684800,2938528,42856,0,0,,295120
357048,799568,3503424,-3840,1250784,1096488,-3960,5095872,-2528,3534640,31104,4128480,4132992,96800,0,0,,295120
360288,804496,2960640,-3840,1255632,1084848,-4080,3585984,-2480,3515872,517200,4263840,4001088,205216,0,0,,295120
384912,813120,2781768,-3792,1211760,1094160,-3984,3334336,-2528,3597200,532800,3760000,3473472,189728,0,0,,295120
388152,822976,2929800,-3840,1241136,1091832,-2448,3932000,-2448,3741088,582000,4053280,3737280,147136,0,0,,295120
381672,813120,2453480,-3840,1233792,1089504,-2544,3114144,-2304,3734832,591600,4594720,3803232,216832,0,0,,295120
377136,778624,2553984,-3768,1138320,1073208,-2656,3428704,-2352,3590944,547200,4060800,399360,255552,0,0,,295120
374544,762608,3186568,-3864,1157904,1042944,-2576,4333064,-2336,3534640,498000,3960000,446976,220704,0,0,,295120
364824,772464,3003296,-4080,1150560,1021992,-2368,3359048,-2256,3484592,511200,4490640,426240,251680,0,0,,295120
351216,756448,2323416,-4104,996336,954480,-2352,3500560,-2352,3353216,535200,4165920,327936,236192,0,0,,295120
353808,717024,2293856,-4008,957168,959552,-2368,3813376,-2320,3253120,511200,3453120,315648,205216,0,0,,295120
355752,693616,2654488,-3912,1045296,959552,-2192,2748312,-3312,3203072,481200,3579840,377088,286528,0,0,,295120
334368,783200,2624928,-3840,1037952,977416,-2208,2956856,-3480,3090464,477600,3674880,373248,336864,0,0,,295120
320760,777504,2530336,-3840,971856,951896,-2288,4007024,-3792,3002880,475200,3698640,348672,271040,0,0,,295120
334368,788896,2707696,-3864,915552,905024,-2240,3902752,-3768,2946576,442800,4229280,377856,197472,0,0,,295120
349920,830192,2577632,-3888,903312,905024,-2256,3299464,-3720,3027904,421200,4395600,395520,228448,0,0,,295120
351864,877184,2382536,-3840,984096,942944,-2320,2748312,-3888,3196816,480000,3952080,379392,267168,0,0,,256
336960,821648,2341152,-3792,986544,902496,-2384,3008992,-3864,3084208,518400,3500640,342528,236192,0,0,,272
324648,761840,2323416,-3960,859248,839296,-2320,3351600,-3792,2890272,448800,3326400,336384,232320,0,0,,288
331128,805984,2323416,-4176,859248,879744,-2288,2055648,-3744,2971600,432000,3516480,361728,255552,0,0,,456
336312,818800,2211088,-4056,908208,882272,-2464,1794968,-3744,3046672,458400,3579840,340224,224576,0,0,,480
322704,758992,2217000,-4008,817632,786208,-2512,3478216,-3840,2890272,408000,3270960,300288,224576,0,0,,504
301968,761840,2394360,-4080,771120,768512,-2528,3463320,-3840,2815200,399600,3049200,311040,243936,0,0,,176
294192,768960,2388448,-4056,829872,778624,-2592,2800448,-3792,2815200,456000,3366000,336384,154880,0,0,,368
303264,717696,2217000,-4056,832320,710368,-2528,3165400,-4080,2733872,469200,3603600,322560,131648,0,0,,0
309744,699184,2252472,-4104,746640,674976,-2512,2614248,-4248,2658800,411600,3286800,308736,205216,0,0,,400
303912,692064,2234736,-4104,682992,702784,-2640,2018408,-4008,2665056,336000,3318480,324864,193600,0,0,,624
289656,657888,2092848,-4104,719712,682560,-2736,2986648,-3720,2640032,342000,3492720,330240,151008,0,0,,432
268920,662160,2217000,-4104,744192,621888,-2656,3359048,-3768,2514912,405600,2898720,309504,147136,0,0,,672
269568,692064,2258384,-4104,709920,611776,-2688,2845136,-4080,2496144,400800,2613600,300288,170368,0,0,,696
286416,687792,2075112,-4128,656064,609248,-2784,2778104,-4080,2552448,357600,3120480,317952,178112,0,0,,480
279936,662160,1909576,-4104,631584,571328,-2608,2577008,-3960,2483632,361200,2962080,313344,174240,0,0,,0
264384,627984,1992344,-4080,636480,535936,-2624,2197160,-4152,2414816,320400,2550240,288768,143264,0,0,,0
270216,616592,2146056,-4128,643824,525824,-2688,1869448,-4296,2489888,282000,2946240,305664,143264,0,0,,528
287712,629408,2157880,-4056,629136,553632,-2560,2003512,-4224,2671312,343200,3286800,333312,209088,0,0,,544
288360,647920,1980520,-3864,587520,591552,-2464,2703624,-4320,2771408,350400,3033360,302592,205216,0,0,,560
259200,637952,1655360,-3792,560592,538464,-2368,2733416,-4608,2608752,277200,2526480,235776,178112,0,0,,864
224208,580992,1649448,-3864,589968,452512,-2320,2353568,-4560,2327232,297600,2494800,233472,197472,0,0,,0
228096,600928,1897752,-3864,651168,513184,-2288,2435496,-4392,2314720,379200,2930400,287232,247808,0,0,,608
245592,713424,1974608,-3840,597312,548576,-2192,2442944,-4392,2408560,340800,2954160,296448,232320,0,0,,624
241056,781776,1998256,-3840,541008,477792,-2240,1690696,-4344,2439840,292800,2764080,281088,181984,0,0,,640
259200,793168,1868192,-3840,660960,558688,-2272,1020376,-4200,2608752,350400,2970000,278016,267168,0,0,,656
274752,786048,1637624,-3792,646272,664864,-2304,1638560,-3816,2615008,343200,2954160,264960,274912,0,0,,336
235872,721968,1785424,-3840,440640,548576,-2400,2822792,-3600,2233392,244800,2558160,255744,151008,0,0,,344
202824,629408,2140144,-4056,428400,422176,-2464,3120712,-3720,1958128,224400,2589840,281088,170368,0,0,,704
224856,640800,2134232,-4104,531216,457568,-2576,2718520,-3624,2170832,276000,3041280,307200,251680,0,0,,0
250776,706304,1986432,-4032,474912,482848,-2608,2562112,-3432,2402304,265200,3437280,301056,189728,0,0,,0
249480,690640,1868192,-4032,406368,452512,-2480,1988616,-3504,2245904,241200,3207600,297216,166496,0,0,,1128
